Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
BTC,2018-05-24,7502.969691,7985.358796,8030,7438.215599
BTC,2018-05-25,7584.462499,7502.969321,7728.56,7269.91953
BTC,2018-05-26,7463.81641,7584.474346,7655.09,7332.89
BTC,2018-05-27,7335.99,7463.816356,7630.967754,7302.233167
BTC,2018-05-28,7346.64,7335.99,7390.18,7230.01
BTC,2018-05-29,7108.637964,7346.64,7443.05,7087
BTC,2018-05-30,7460,7108.637357,7525.528746,7057.568851
BTC,2018-05-31,7378.288276,7460,7557.78,7273.89
BTC,2018-06-01,7487.363738,7378.288339,7599.99,7338.210033
BTC,2018-06-02,7516.065054,7487.365207,7616.129472,7353.833551
BTC,2018-06-03,7637.827337,7516.064567,7683.04,7445.46
BTC,2018-06-04,7707.476544,7637.763575,7787.703592,7588.51
BTC,2018-06-05,7490.74,7707.475922,7756.172738,7453
BTC,2018-06-06,7613.824074,7490.74,7666.94,7360
BTC,2018-06-07,7655.21824,7613.82277,7693.919742,7487.962081
BTC,2018-06-08,7686.557641,7655.21823,7746.319102,7630.22
BTC,2018-06-09,7618.11,7686.557534,7693.676177,7544.01
BTC,2018-06-10,7495.885219,7618.11,7681.656117,7470.866093
BTC,2018-06-11,6765.096481,7495.885442,7496.41,6642.63992
BTC,2018-06-12,6880.15,6765.099762,6903.187963,6640.777709
BTC,2018-06-13,6553.106353,6880.15,6880.15,6453.61358
BTC,2018-06-14,6303.972508,6552.639804,6617.17,6133.218182
BTC,2018-06-15,6640.780498,6303.968652,6708.01,6277.88
BTC,2018-06-16,6391.056146,6640.780512,6656.8,6370.01
BTC,2018-06-17,6488.11,6391.055655,6546.523802,6335.51
BTC,2018-06-18,6448.545828,6487.92,6571.038312,6432.475885
BTC,2018-06-19,6709.964404,6448.545084,6792.234517,6391
BTC,2018-06-20,6741.171615,6710.083833,6830.81,6670.01
BTC,2018-06-21,6757.527055,6741.170163,6810.704556,6560.73337
BTC,2018-06-22,6719.01,6757.617739,6787,6682.5
BTC,2018-06-23,6059.662975,6719.01,6728.080904,5936.71008
BTC,2018-06-24,6177.21,6059.639238,6251.530309,6045.989632
BTC,2018-06-25,6150.979112,6177.21,6249.376279,5780
BTC,2018-06-26,6246.482688,6150.979373,6340.01,6080
BTC,2018-06-27,6074.94,6246.482789,6271,6050.895616
BTC,2018-06-28,6133.816145,6074.94,6175.795323,5991.56
BTC,2018-06-29,5853.423402,6133.816351,6160,5824.18
BTC,2018-06-30,6202.50605,5852.65,6295.81,5792.669745
BTC,2018-07-01,6385.71,6202.380494,6508.1,6192.54
BTC,2018-07-02,6348.52,6385.71,6424.40362,6259.81
BTC,2018-07-03,6610.99,6348.52,6667.601358,6274.76
BTC,2018-07-04,6502.566954,6611.79,6667.10018,6467.628782
BTC,2018-07-05,6584.71802,6502.566877,6785.191033,6414.743539
BTC,2018-07-06,6532.95,6584.713646,6698.11,6450.06
BTC,2018-07-07,6599.399296,6533.69,6635.02,6453.800652
BTC,2018-07-08,6755.123658,6599.399433,6828.349871,6514
BTC,2018-07-09,6703.506864,6755.126418,6777.99,6674.6
BTC,2018-07-10,6659.95,6703.506771,6808.541251,6626.15
BTC,2018-07-11,6303.642911,6660.184178,6678.11,6278.720882
BTC,2018-07-12,6380.517065,6303.489211,6396.762679,6290.52
BTC,2018-07-13,6244.248233,6380.518032,6380.519472,6081.065895
BTC,2018-07-14,6216.371825,6244.228666,6334.83,6130.09
BTC,2018-07-15,6246.191146,6216.223034,6317.84,6185.783852
BTC,2018-07-16,6349.3,6246.079384,6386.570331,6233.876177
BTC,2018-07-17,6728.264562,6349.3,6750.363816,6333.310457
BTC,2018-07-18,7314.775934,6728.265383,7467,6662.529453
BTC,2018-07-19,7376.209545,7314.775255,7580.681937,7241.114514
BTC,2018-07-20,7470.868106,7376.749841,7555.803693,7282.857883
BTC,2018-07-21,7332.107938,7470.868048,7681.874257,7272.96
BTC,2018-07-22,7408.248919,7332.108171,7443.863157,7214.728128
BTC,2018-07-23,7398.299716,7408.248879,7568.236081,7338.07285
BTC,2018-07-24,7717.666749,7398.2996,7794.350845,7376.081704
BTC,2018-07-25,8403.83,7717.668003,8468.295382,7695.464465
BTC,2018-07-26,8159.365684,8403.83,8474.47,8051.621599
BTC,2018-07-27,7930.914507,8159.370953,8293.042302,7855.220553
BTC,2018-07-28,8181.26,7930.913058,8271.800969,7797.6118
BTC,2018-07-29,8227.608883,8181.26,8230,8065.01
BTC,2018-07-30,8216.34,8227.635813,8284.942734,8125.017577
BTC,2018-07-31,8165.974378,8216.74,8274.92,7856.79
BTC,2018-08-01,7727.18,8165.97633,8166.225435,7637.931633
BTC,2018-08-02,7604.760194,7723.963406,7750.965186,7440.01
BTC,2018-08-03,7537.347346,7604.759661,7706.44,7462.01
BTC,2018-08-04,7414.08,7537.346424,7537.348928,7287.591685
BTC,2018-08-05,7004.636173,7414.08,7486.576,6931.707165
BTC,2018-08-06,7031.367304,7004.636638,7080.540423,6890.01
BTC,2018-08-07,6936.688947,7031.360805,7157.102972,6840.158333
BTC,2018-08-08,6718.136633,6936.691381,7151.03,6677.301038
BTC,2018-08-09,6281.532861,6718.137902,6718.138061,6128.02
BTC,2018-08-10,6539.292912,6281.532713,6624.79155,6190.01
BTC,2018-08-11,6145.30363,6539.09379,6582.035596,6016.41987
BTC,2018-08-12,6234.13,6145.301968,6485.75,6002.587174
BTC,2018-08-13,6313.781753,6234.13,6476.360977,6169.47
BTC,2018-08-14,6253.192419,6313.778101,6542.59,6146.48
BTC,2018-08-15,6193.62,6253.192586,6254.02,5891.771188
BTC,2018-08-16,6272.288183,6193.62,6617.210095,6190.34
BTC,2018-08-17,6313.51,6272.288576,6475,6215.468574
BTC,2018-08-18,6582.317285,6313.51,6584.49,6293.015517
BTC,2018-08-19,6396.714782,6582.317413,6610.877542,6312
BTC,2018-08-20,6489.272882,6396.714956,6545.054704,6318.589698
BTC,2018-08-21,6257.620518,6489.012647,6522.48,6233.796126
BTC,2018-08-22,6475.9,6258.328839,6493.349094,6249.138501
BTC,2018-08-23,6354.59,6475.89,6875,6250.69
BTC,2018-08-24,6526.36,6354.59,6567.278372,6348.246738
BTC,2018-08-25,6690.88,6526.36,6719,6452.19
BTC,2018-08-26,6737.091801,6690.88,6789.01,6669.007827
BTC,2018-08-27,6708.7892,6737.092113,6773,6573.49
BTC,2018-08-28,6907.72114,6708.783445,6937.758868,6655.9
BTC,2018-08-29,7072.252318,6907.95512,7125.991072,6865.588284
BTC,2018-08-30,7035.053814,7072.252627,7118.430258,6912.02
BTC,2018-08-31,6983.160591,7035.003772,7051.849259,6792.85
BTC,2018-09-01,7016.098903,6983.160467,7085.879242,6884.461321
BTC,2018-09-02,7191.08,7016.099288,7267.65,7014.394923
BTC,2018-09-03,7294.270231,7191.08,7327.31,7134.658675
BTC,2018-09-04,7260.458425,7294.269346,7327,7193
BTC,2018-09-05,7359.827759,7260.458476,7402.231033,7231.490898
BTC,2018-09-06,6681.01919,7359.827735,7384.965716,6665.560856
BTC,2018-09-07,6493.545638,6681.020994,6703.73,6272.73
BTC,2018-09-08,6395.01,6493.545,6526.545672,6326.08
BTC,2018-09-09,6185.354031,6395.01,6460,6116.53
BTC,2018-09-10,6235.831929,6185.35419,6442.56,6147.44
BTC,2018-09-11,6300.881406,6235.831892,6346.69,6227.47
BTC,2018-09-12,6279.5,6300.881782,6400.006184,6176.76
BTC,2018-09-13,6324.399963,6279.5,6340.944288,6199.54
BTC,2018-09-14,6485.7,6324.622527,6529.99,6324.622372
BTC,2018-09-15,6478.04,6485.7,6580,6384.36
BTC,2018-09-16,6521.408362,6478.04,6565.57551,6472.97
BTC,2018-09-17,6497.98,6521.440013,6521.440747,6367.194606
BTC,2018-09-18,6252.045772,6497.98,6529.332483,6208.437161
BTC,2018-09-19,6335.7,6252.042946,6382.894439,6228
BTC,2018-09-20,6386.94,6335.7,6510.649187,6106.38
BTC,2018-09-21,6492.98,6386.94,6530,6340
BTC,2018-09-22,6750.373222,6492.98,6774.55,6491.395431
BTC,2018-09-23,6709.657231,6750.373202,6821.148799,6628.01
BTC,2018-09-24,6700.167502,6709.656283,6764.06,6663.110612
BTC,2018-09-25,6581.52,6700.163472,6717.343357,6557.134241
BTC,2018-09-26,6429.789184,6581.52,6581.788756,6330.11
BTC,2018-09-27,6457.181191,6429.732454,6537.559631,6381.496503
BTC,2018-09-28,6680.722777,6457.179341,6733.63,6433.52395
BTC,2018-09-29,6619.913315,6680.723155,6786.73,6530.83
BTC,2018-09-30,6582.242888,6619.907218,6619.907218,6460.79
BTC,2018-10-01,6598.798737,6582.1386,6633.833193,6523
BTC,2018-10-02,6573.233437,6598.808239,6638.15,6481.74
BTC,2018-10-03,6500.68,6573.008151,6590.069828,6451.39323
BTC,2018-10-04,6463.910721,6500.68,6507.505369,6398.664405
BTC,2018-10-05,6547.45,6463.907517,6596.554256,6456.620774
BTC,2018-10-06,6590.227439,6547.45,6638.95,6516.27
BTC,2018-10-07,6550.465384,6590.233329,6594.18,6535.067096
BTC,2018-10-08,6571.275353,6550.46561,6592.285158,6496.401275
BTC,2018-10-09,6605.747219,6571.27451,6656.568623,6545.356559
BTC,2018-10-10,6589.48,6605.748726,6613.975762,6554.565862
BTC,2018-10-11,6523.284643,6589.48,6590.0337,6445.48
BTC,2018-10-12,6154.69,6523.279043,6523.487849,6068.474698
BTC,2018-10-13,6187.92505,6154.69,6234.681052,6115.01
BTC,2018-10-14,6196.456837,6187.923819,6209.958924,6176.778703
BTC,2018-10-15,6183.638558,6196.458018,6283.92,6151
BTC,2018-10-16,6439.049438,6183.638384,6756.524849,6151.93
BTC,2018-10-17,6457.401039,6439.41263,6491.01,6393.9
BTC,2018-10-18,6442.567278,6457.402328,6460.776858,6411.19
BTC,2018-10-19,6394.95,6442.565867,6488,6355
BTC,2018-10-20,6384.333295,6394.96,6409.59,6359.711969
BTC,2018-10-21,6413.960328,6384.320999,6419.27,6368.441038
BTC,2018-10-22,6414.80825,6413.962399,6451.477818,6406.735787
BTC,2018-10-23,6408.285042,6414.716358,6425.851646,6377.579886
BTC,2018-10-24,6395.063587,6408.284685,6413.842643,6360
BTC,2018-10-25,6413.564314,6395.064241,6467.01,6394.904142
BTC,2018-10-26,6394.74335,6413.569826,6422.15084,6362.05
BTC,2018-10-27,6404.87,6394.744935,6449,6383.462283
BTC,2018-10-28,6408.492455,6404.87,6420.612632,6388.094093
BTC,2018-10-29,6404.17197,6408.492789,6415.573988,6383.300791
BTC,2018-10-30,6265.2,6404.172079,6414.797237,6210.054472
BTC,2018-10-31,6268.361536,6265.2,6288.32,6243.737893
BTC,2018-11-01,6303.599954,6268.267868,6351.751374,6202.941585
BTC,2018-11-02,6343.770757,6303.600029,6359.97,6294.158504
BTC,2018-11-03,6349.8,6343.772354,6378.58,6334
BTC,2018-11-04,6332.7449,6349.8,6349.95,6315.92
BTC,2018-11-05,6421.939847,6332.785901,6461.942135,6317.99
BTC,2018-11-06,6404.104682,6422.132388,6439.99,6373
BTC,2018-11-07,6447.06,6404.104239,6450.280987,6387.979243
BTC,2018-11-08,6501.413828,6447.5,6537.011546,6447.5
BTC,2018-11-09,6408.463631,6501.417365,6510.134553,6394.55
BTC,2018-11-10,6335.617054,6408.462799,6415.035377,6311.642585
BTC,2018-11-11,6348.146138,6335.617195,6374.014037,6333.95686
BTC,2018-11-12,6360.101666,6348.145829,6360.712957,6274.61
BTC,2018-11-13,6326.570971,6360.100803,6382.44,6303.372119
BTC,2018-11-14,6260.91,6326.56845,6326.89,6252.417551
BTC,2018-11-15,5599.809557,6260.91,6293.325483,5309.162161
BTC,2018-11-16,5575.56,5599.718491,5640.437241,5202.01
BTC,2018-11-17,5513.283966,5575.56,5608.71,5420.5
BTC,2018-11-18,5504.420315,5513.283648,5544,5455.170887
BTC,2018-11-19,5557.005967,5504.420364,5654.359955,5504.389418
BTC,2018-11-20,4734.06,5557.006906,5557.905421,4679.97
BTC,2018-11-21,4354.46,4734.06,4889,4047.409794
BTC,2018-11-22,4546.596152,4353.33,4627,4243.57393
BTC,2018-11-23,4261.796643,4546.3812,4588.93,4240
BTC,2018-11-24,4288.235543,4261.872362,4359.04,4091.922944
BTC,2018-11-25,3780.94018,4288.25144,4368.43,3655.747489
BTC,2018-11-26,3937.045839,3780.940214,4113.01,3474.98
BTC,2018-11-27,3724.458365,3937.043294,4067.86,3522.28
BTC,2018-11-28,3773.21581,3724.458365,3828.51,3562.91
BTC,2018-11-29,4217.213203,3773.215056,4356.742558,3772.998286
BTC,2018-11-30,4245.470551,4217.219523,4401.55,4088.379556
BTC,2018-12-01,3975.83693,4245.540211,4295,3870.01
BTC,2018-12-02,4143.352875,3975.837064,4260.383051,3909.273891
BTC,2018-12-03,4099.8,4143.352824,4260.987901,4036
BTC,2018-12-04,3833.811826,4099.8,4114.154607,3747.11
BTC,2018-12-05,3902.707187,3833.811239,4030.065267,3733.27
BTC,2018-12-06,3690.412605,3902.707343,3912.36,3669.49
BTC,2018-12-07,3433.26,3691.035575,3839.99,3423.124581
BTC,2018-12-08,3380.68,3433.26,3533.957969,3212
BTC,2018-12-09,3398.8,3380.68,3493.08,3253.79
BTC,2018-12-10,3532,3398.771359,3634.27315,3376.26
BTC,2018-12-11,3411.061752,3532,3586.04,3357.02
BTC,2018-12-12,3349.534636,3411.06166,3424.7127,3294.89
BTC,2018-12-13,3431.42,3349.534813,3486.16,3326.245784
BTC,2018-12-14,3262.859122,3431.305302,3439.62,3229.89
BTC,2018-12-15,3194.234582,3262.859051,3292.41,3136.64
BTC,2018-12-16,3182.968714,3194.234879,3226.744454,3129.663881
BTC,2018-12-17,3193.78,3182.967791,3256.817523,3182.491432
BTC,2018-12-18,3498.500747,3193.78,3583.35,3184.29
BTC,2018-12-19,3667.174003,3498.500697,3678.89,3436.51
BTC,2018-12-20,3683.591519,3667.174252,3923.808975,3645.42
BTC,2018-12-21,4075.937342,3683.591491,4169.84,3664.175097
BTC,2018-12-22,3838.988031,4075.93741,4160,3775.01
BTC,2018-12-23,3982.023102,3839.025176,4004.32,3790.77
BTC,2018-12-24,3945.757092,3982.021875,4049.595437,3909.061087
BTC,2018-12-25,4034.351456,3945.828433,4235.48,3944.93
BTC,2018-12-26,3779.99,4034.351523,4043.856959,3678.59
BTC,2018-12-27,3809.329961,3779.99,3861.35,3687.103359
BTC,2018-12-28,3589.89,3809.330036,3839.83,3567.21
BTC,2018-12-29,3887.176188,3589.89,3953.57,3577.58
BTC,2018-12-30,3725.48,3887.169407,3938.73,3706.01
BTC,2018-12-31,3829.012202,3725.48,3862.88,3692.05
BTC,2019-01-01,3687.99,3829.010376,3835.553212,3636.79
BTC,2019-01-02,3823.17,3689.15,3838.95,3637.722331
BTC,2019-01-03,3888.287877,3823.17,3914.34,3770.07
BTC,2019-01-04,3785.63,3888.287969,3891.216333,3760
BTC,2019-01-05,3822.288443,3785.63,3849,3732.38
BTC,2019-01-06,3798.522747,3821.926673,3873.451081,3779.183488
BTC,2019-01-07,4040.99,3798.524594,4076.94585,3756.67
BTC,2019-01-08,4005.45,4040.99,4068.5,3968.81
BTC,2019-01-09,3993.86,4005.45,4109.37114,3949.5
BTC,2019-01-10,4003.125993,3993.86,4041.29,3967.07
BTC,2019-01-11,3626.343368,4003.116635,4033.2,3572.706206
BTC,2019-01-12,3634.769387,3626.343343,3698.31,3576.1
BTC,2019-01-13,3617.194107,3634.76966,3647.41,3566.44
BTC,2019-01-14,3513.835218,3617.192698,3641.86,3485.7
BTC,2019-01-15,3664.604374,3513.836039,3709.335465,3509.634586
BTC,2019-01-16,3582.296172,3664.553706,3684.38,3546.29
BTC,2019-01-17,3604.3456,3582.099001,3666.73,3573.289071
BTC,2019-01-18,3640.65,3605.8,3657,3545.7
BTC,2019-01-19,3607.81,3640.65,3641.43415,3579.903508
BTC,2019-01-20,3683.649002,3607.81,3755.49,3604.760719
BTC,2019-01-21,3532.15228,3683.631182,3701.796248,3479.277703
BTC,2019-01-22,3532.767448,3532.333891,3565.077657,3491.403929
BTC,2019-01-23,3576.919875,3532.767166,3608.159883,3434.763981
BTC,2019-01-24,3553.084945,3576.919891,3613.1,3523.727041
BTC,2019-01-25,3568.852593,3553.084753,3592.394913,3530.137936
BTC,2019-01-26,3561.94893,3568.852524,3577.418864,3512.698
BTC,2019-01-27,3556.267694,3561.949195,3654.96,3540.8
BTC,2019-01-28,3531.501974,3556.267696,3562.032579,3475.195917
BTC,2019-01-29,3430.210848,3531.465915,3535.026864,3375.324735
BTC,2019-01-30,3396.355942,3430.213569,3437.631232,3344.8
BTC,2019-01-31,3436.690241,3396.246694,3458,3373.35
BTC,2019-02-01,3410.098739,3436.690752,3470.870678,3396.74
BTC,2019-02-02,3436.820844,3410.156997,3455.377445,3376.356308
BTC,2019-02-03,3466.997671,3436.764434,3483.152419,3415.432019
BTC,2019-02-04,3415.034721,3466.997639,3471.22,3388.308127
BTC,2019-02-05,3411.362683,3415.036312,3435.433701,3396.332987
BTC,2019-02-06,3428.562103,3411.360094,3428.994546,3399.566368
BTC,2019-02-07,3367.295834,3428.65971,3441.98651,3339.154819
BTC,2019-02-08,3359,3367.29585,3380,3353.295196
BTC,2019-02-09,3621.776933,3359,3707.336101,3344
BTC,2019-02-10,3624.171725,3621.874727,3637.47,3596.070476
BTC,2019-02-11,3648.264867,3624.170129,3653.685264,3580
BTC,2019-02-12,3590.275262,3648.306128,3650.104263,3581.897921
BTC,2019-02-13,3588.09506,3590.287542,3617.010986,3550.01
BTC,2019-02-14,3577.408928,3588.09468,3627.08,3562.427635
BTC,2019-02-15,3561.257518,3577.408739,3588.5,3537.22
BTC,2019-02-16,3566.168197,3561.257536,3614.884933,3547.550621
BTC,2019-02-17,3581.133166,3566.167798,3607.36,3564.827992
BTC,2019-02-18,3625.105607,3581.101698,3661.79306,3558.148529
BTC,2019-02-19,3868.306128,3625.105852,3914.561846,3617.553438
BTC,2019-02-20,3891.80336,3868.305953,3970.252159,3845
BTC,2019-02-21,3941.50573,3891.681416,3961.755,3867.378995
BTC,2019-02-22,3897.587953,3941.503721,3985.309835,3869.591892
BTC,2019-02-23,3942.68607,3897.588551,3953.6,3885.729657
BTC,2019-02-24,4110.104473,3942.685067,4154.477126,3912.95
BTC,2019-02-25,3733.574906,4110.104872,4186.413917,3715.093659
BTC,2019-02-26,3818.75,3733.574862,3859.260275,3732.473093
BTC,2019-02-27,3798.218188,3818.75,3827.537513,3766.252043
BTC,2019-02-28,3799.1,3798.21938,3822.34224,3658.969983
BTC,2019-03-01,3792.215772,3799.1,3883.201201,3759.939917
BTC,2019-03-02,3806.125667,3792.203826,3842.739872,3792.13909
BTC,2019-03-03,3809.945752,3806.179871,3817.348724,3763.475069
BTC,2019-03-04,3786.354916,3809.945653,3818.469855,3764.269128
BTC,2019-03-05,3700.476054,3786.353456,3804.37,3672.7
BTC,2019-03-06,3845.286998,3700.47622,3868.808229,3693.209278
BTC,2019-03-07,3851.53,3845.287214,3890.7,3811.903374
BTC,2019-03-08,3855.889006,3851.53,3889.65408,3830.618254
BTC,2019-03-09,3842.328261,3855.891449,3908.382384,3775.541507
BTC,2019-03-10,3917.859274,3842.328212,3945.75407,3836.104345
BTC,2019-03-11,3900.548879,3917.774254,3917.774872,3869.610131
BTC,2019-03-12,3849.372584,3900.549339,3911.185135,3819.887
BTC,2019-03-13,3859.936147,3849.370792,3875.047821,3800.346512
BTC,2019-03-14,3851.424362,3859.936371,3871.474829,3829.5
BTC,2019-03-15,3854.788011,3851.424235,3899,3788.028339
BTC,2019-03-16,3901.862799,3854.788314,3907.141354,3848.7
BTC,2019-03-17,3989.844878,3901.860711,4035.42,3900.91576
BTC,2019-03-18,3965.895149,3989.844816,3991.038795,3937.538132
BTC,2019-03-19,3969.920763,3965.895306,4014.2,3937.69
BTC,2019-03-20,3999.878579,3969.920833,4008.364955,3951.865796
BTC,2019-03-21,4033.034766,3999.878909,4043.238302,3965.44
BTC,2019-03-22,3974.110358,4033.033963,4055,3920.497625
BTC,2019-03-23,3983.471436,3974.110555,3998.499493,3961.37219
BTC,2019-03-24,3982.847899,3983.471802,3997.634332,3960.41156
BTC,2019-03-25,3969.787377,3982.913111,3982.913111,3945.767779
BTC,2019-03-26,3908.080258,3969.785762,3976.560629,3860
BTC,2019-03-27,3920.71329,3908.065485,3920.78231,3882.331979
BTC,2019-03-28,4026.393909,3920.715014,4034.721954,3914.219007
BTC,2019-03-29,4012.428128,4026.393041,4026.393041,3994.957785
BTC,2019-03-30,4089.944098,4012.429729,4100.25527,4007.956954
BTC,2019-03-31,4094.014305,4089.969057,4129.272449,4043.701972
BTC,2019-04-01,4094.948496,4094.01472,4101.085779,4077.080722
BTC,2019-04-02,4137.462403,4094.948045,4147.869822,4055.004914
BTC,2019-04-03,4902.08657,4137.47587,5073.004823,4133.570888
BTC,2019-04-04,4973.955602,4902.054911,5342.288831,4813.692519
BTC,2019-04-05,4904.067009,4973.955519,5070.585932,4784.380408
BTC,2019-04-06,5037.73002,4904.060734,5062.577,4887.858489
BTC,2019-04-07,5039.662341,5037.814088,5236.416112,4917.900397
BTC,2019-04-08,5193.474186,5039.653619,5260.110059,5030.738168
BTC,2019-04-09,5289.002225,5193.471216,5345.831893,5136.286855
BTC,2019-04-10,5193.5,5289.000631,5289.067836,5150.144
BTC,2019-04-11,5319.910334,5193.417709,5459.098034,5168.179405
BTC,2019-04-12,5041.773828,5319.892979,5341.383436,4974.237708
BTC,2019-04-13,5078.675255,5041.687581,5114.538223,4917.376554
BTC,2019-04-14,5067.616184,5078.6756,5119.225733,5040.862739
BTC,2019-04-15,5161.028846,5067.616045,5183.831,5017.576393
BTC,2019-04-16,5035.509901,5161.128838,5187.251547,4953.581623
BTC,2019-04-17,5205.065673,5035.527356,5226.999076,5020.61779
BTC,2019-04-18,5227.756643,5205.020707,5268.797535,5176.25
BTC,2019-04-19,5281.483653,5227.756481,5313.384526,5224.044268
BTC,2019-04-20,5288.910563,5281.483553,5352.372324,5202.778867
BTC,2019-04-21,5320.665655,5288.913042,5355.725297,5261.301564
BTC,2019-04-22,5298.232137,5320.665707,5342.882512,5218
BTC,2019-04-23,5386.724806,5298.191869,5437.5,5254.018088
BTC,2019-04-24,5533.182169,5386.746119,5639.876157,5365.849189
BTC,2019-04-25,5443.14,5533.182011,5618.59524,5377.130411
BTC,2019-04-26,5134.808307,5441.539938,5509.222191,4987.37678
BTC,2019-04-27,5153.65957,5134.646871,5282.601804,5047.562573
BTC,2019-04-28,5168.566405,5153.659632,5213.895757,5118.5
BTC,2019-04-29,5156.400477,5168.562833,5212.181273,5105
BTC,2019-04-30,5147.75,5156.401876,5187.807322,5077.5
BTC,2019-05-01,5268.802191,5147.75,5284.757264,5131.21443
BTC,2019-05-02,5324.154952,5268.947013,5354.654713,5266.893252
BTC,2019-05-03,5389.474386,5324.150758,5418.202092,5309.773822
BTC,2019-05-04,5657.335597,5389.473738,5791.990493,5371.732644
BTC,2019-05-05,5771.157711,5657.335666,5834.283656,5524
BTC,2019-05-06,5715.998559,5771.157301,5779.1,5632.989548
BTC,2019-05-07,5684.9841,5716.030736,5751.607862,5570.477885
BTC,2019-05-08,5746.113005,5684.986971,5961.940265,5684.986971
BTC,2019-05-09,5940.993917,5746.153451,5982.722943,5667.682248
BTC,2019-05-10,6148.723385,5940.936566,6169.609686,5936.861715
BTC,2019-05-11,6343.039231,6149.068904,6425.508434,6109.129248
BTC,2019-05-12,7225.365309,6342.913694,7445.370857,6342.418283
BTC,2019-05-13,6979.948663,7225.171335,7578.586517,6773.426919
BTC,2019-05-14,7815.10872,6979.948971,8158.200819,6872
BTC,2019-05-15,7991.811739,7815.140383,8329.495851,7628.106232
BTC,2019-05-16,8204.663109,7991.811687,8295.310677,7848.115778
BTC,2019-05-17,7881.833365,8204.640089,8376.139178,7668.72
BTC,2019-05-18,7360.082599,7881.8328,7936.186265,6652.737328
BTC,2019-05-19,7268.582291,7359.887581,7485.465663,7212.858089
BTC,2019-05-20,8196.257237,7268.580418,8298.397088,7258.452515
BTC,2019-05-21,8002.904127,8196.207355,8197.125098,7585.034873
BTC,2019-05-22,7952.816042,8002.905083,8110.007686,7814.329456
BTC,2019-05-23,7622.1,7952.816891,8038.226099,7521.540462
BTC,2019-05-24,7878.43,7622.1,7978.248711,7475.514425
BTC,2019-05-25,8001.827745,7878.9,8174.295796,7800.41955
BTC,2019-05-26,8068.772709,8001.827411,8148.977128,7950.3988
BTC,2019-05-27,8739.930926,8068.317267,8777.204951,7898.007053
BTC,2019-05-28,8775.525347,8739.925302,8939.563979,8660.962947
BTC,2019-05-29,8718.05221,8775.634223,8815.581289,8550
BTC,2019-05-30,8662.269249,8718.069017,8755.378239,8432.719249
BTC,2019-05-31,8273.454843,8662.272984,9084.500754,7998.514417
BTC,2019-06-01,8554.933365,8274.18388,8577.78642,8117.3
BTC,2019-06-02,8557.340632,8554.935015,8617.504907,8459.137279
BTC,2019-06-03,8737.841131,8557.346175,8829.553476,8551.094573
BTC,2019-06-04,8112.669243,8737.864635,8740.244726,8048.608255
BTC,2019-06-05,7671.14054,8112.55323,8112.55323,7447.509287
BTC,2019-06-06,7788.343583,7671.140443,7920.869005,7582.467335
BTC,2019-06-07,7801.88687,7788.341876,7868.383185,7459.423174
BTC,2019-06-08,8004.398769,7801.900938,8129.100402,7763.652015
BTC,2019-06-09,7931.121797,8004.400988,8056.4,7792.846695
BTC,2019-06-10,7642.9414,7931.123062,7960.075264,7516.747365
BTC,2019-06-11,8019.495045,7642.936916,8079.457023,7526.88323
BTC,2019-06-12,7915.7,8019.494912,8050.646782,7717
BTC,2019-06-13,8174.519524,7915.7,8269.8841,7827.094618
BTC,2019-06-14,8235.841458,8174.51358,8330.702636,8053.709
BTC,2019-06-15,8697.8694,8235.839505,8731.839705,8183.477032
BTC,2019-06-16,8858.125069,8697.865448,8904.75,8627.161579
BTC,2019-06-17,8982.143519,8858.22701,9384.927007,8805.877544
BTC,2019-06-18,9331.687667,8981.685688,9473.03,8977.646084
BTC,2019-06-19,9080.021622,9331.689523,9353.582409,8937.797902
BTC,2019-06-20,9280.784754,9080.021741,9317.175851,9042.704191
BTC,2019-06-21,9533.197807,9280.782352,9597.922656,9217.699908
BTC,2019-06-22,10228.570593,9533.198018,10229.764597,9532.84994
BTC,2019-06-23,10668.426427,10228.311282,11202.555497,10088.109058
BTC,2019-06-24,10826.154177,10667.858371,11253.94015,10492.837897
BTC,2019-06-25,11026.120635,10825.807288,11091.318982,10553.219188
BTC,2019-06-26,11757.631004,11026.425073,11788.407943,11010.784617
BTC,2019-06-27,12929.5036,11757.034421,13852.755586,11680.31394
BTC,2019-06-28,11139.389888,12929.765814,13344.404879,10305.677499
BTC,2019-06-29,12368.584506,11140.059594,12440.132219,10754.491337
BTC,2019-06-30,11870.721156,12368.584731,12378.054149,11340.19633
BTC,2019-07-01,10752.609946,11870.681422,12197.546359,10665.986859
BTC,2019-07-02,10570.777448,10753.919159,11193.324213,9967.927158
BTC,2019-07-03,10830.826983,10570.775027,10920,9660.92423
BTC,2019-07-04,11977.120953,10830.890413,12011.285143,10830.890413
BTC,2019-07-05,11150,11977.119286,12058.304571,11059.66953
BTC,2019-07-06,10987.352,11150,11433.8,10781.477673
BTC,2019-07-07,11231.35707,10987.352,11710.486186,10980.09
BTC,2019-07-08,11479.254145,11231.356602,11614.629937,11100.1
BTC,2019-07-09,12304.350076,11479.256077,12390.815419,11342.377052
BTC,2019-07-10,12574.753069,12302.63902,12817.594247,12138.872695
BTC,2019-07-11,12097.508274,12574.737236,13190.651213,11558.435
BTC,2019-07-12,11350.107963,12097.543101,12097.595363,10978.751531
